transaction_id,customer_id,merchant_id,amount,is_fraudulent,card_type,location,purchase_category,customer_age
8094,1032,2020,5970.74,0,Visa,City-12,Travel,47
8095,1022,2042,5859.81,1,American Express,City-1,Groceries,36
8096,1010,2021,9388.49,0,American Express,City-14,Groceries,58
8097,1040,2025,1570.54,1,MasterCard,City-47,Retail,58
8098,1079,2099,2236.06,1,Visa,City-38,Online Shopping,31
8099,1044,2051,3648.68,1,Discover,City-10,Restaurant,41
8100,1070,2022,99.46,1,MasterCard,City-11,Retail,59
8101,1057,2021,5517.68,0,MasterCard,City-25,Retail,37
8102,1007,2079,2669.94,1,MasterCard,City-36,Online Shopping,21
8103,1017,2085,4518.98,1,Discover,City-26,Online Shopping,67
8104,1004,2021,8230.95,0,Visa,City-33,Gas Station,50
8105,1061,2042,9269.18,0,Visa,City-31,Groceries,68
8106,1087,2067,597.4,0,MasterCard,City-2,Restaurant,38
8107,1007,2061,6104.35,0,Discover,City-42,Retail,67
8108,1014,2084,6493.76,1,American Express,City-44,Restaurant,53
8109,1050,2077,4494.1,1,Discover,City-14,Groceries,36
8110,1007,2054,1327.27,1,Visa,City-31,Gas Station,28
8111,1012,2100,7544.6,1,MasterCard,City-24,Gas Station,18
8112,1055,2093,2430.41,1,Visa,City-24,Retail,37
8113,1051,2035,3189.27,1,Discover,City-48,Retail,57
8114,1023,2030,8446.17,0,American Express,City-32,Restaurant,66
8115,1091,2034,8915.06,1,Discover,City-35,Gas Station,41
8116,1077,2061,3090.3,0,American Express,City-24,Online Shopping,58
8117,1076,2039,3525.79,1,Discover,City-19,Retail,34
8118,1081,2048,2230.84,1,Discover,City-21,Restaurant,57
8119,1089,2019,7643.34,0,Discover,City-31,Restaurant,29
8120,1090,2040,2565.86,1,American Express,City-46,Online Shopping,50
8121,1058,2043,7541.45,0,Discover,City-45,Gas Station,49
8122,1079,2094,7002.12,0,American Express,City-25,Retail,42
8123,1046,2046,8153.37,1,Discover,City-21,Restaurant,47
8124,1040,2096,7899.83,1,MasterCard,City-14,Retail,60
8125,1043,2041,7791.06,1,American Express,City-1,Gas Station,39
8126,1026,2058,2791.03,1,Visa,City-38,Restaurant,45
8127,1092,2040,172.52,0,American Express,City-10,Travel,46
8128,1098,2055,2438.28,0,American Express,City-17,Travel,38
8129,1086,2073,4007.08,1,Visa,City-48,Gas Station,32
8130,1069,2051,7019.85,0,Visa,City-27,Travel,66
8131,1011,2098,8405.6,1,American Express,City-19,Restaurant,51
8132,1097,2054,8989.63,1,MasterCard,City-14,Travel,44
8133,1098,2001,5472.38,1,MasterCard,City-2,Retail,44
8134,1060,2098,1197.38,1,American Express,City-33,Online Shopping,53
8135,1073,2052,8744.04,1,Discover,City-8,Travel,51
8136,1017,2008,5703.86,0,Visa,City-15,Retail,22
8137,1012,2053,9980.8,1,MasterCard,City-9,Restaurant,37
8138,1090,2046,2495.21,1,Discover,City-10,Groceries,39
8139,1060,2083,3700.69,0,Visa,City-12,Retail,59
8140,1013,2018,9391.31,0,Visa,City-23,Restaurant,31
8141,1059,2059,4006.66,0,MasterCard,City-30,Online Shopping,66
8142,1040,2099,1531.18,0,American Express,City-24,Groceries,55
8143,1088,2036,1983.88,1,American Express,City-2,Retail,70
8144,1083,2003,1280.46,1,Visa,City-17,Gas Station,26
8145,1091,2091,4284.6,1,American Express,City-5,Online Shopping,61
8146,1099,2026,3817.78,1,MasterCard,City-9,Gas Station,37
8147,1060,2027,8069.9,1,MasterCard,City-11,Gas Station,70
8148,1061,2085,6047.15,1,American Express,City-27,Online Shopping,23
8149,1030,2092,6253.04,1,American Express,City-26,Restaurant,68
8150,1029,2033,5294.11,1,MasterCard,City-20,Groceries,30
8151,1019,2038,2844.2,1,Visa,City-49,Online Shopping,65
8152,1079,2048,746.16,1,MasterCard,City-16,Groceries,30
8153,1034,2004,3734.6,0,MasterCard,City-45,Groceries,49
8154,1047,2042,3111.02,1,Discover,City-24,Groceries,31
8155,1051,2055,8167.8,1,American Express,City-47,Travel,30
8156,1024,2049,9678.23,0,Visa,City-49,Gas Station,69
8157,1090,2042,8554.64,0,Visa,City-1,Restaurant,29
8158,1086,2072,6669.11,0,Visa,City-37,Restaurant,43
8159,1043,2072,1750.05,1,American Express,City-18,Retail,60
8160,1042,2095,7487.46,0,MasterCard,City-21,Groceries,37
8161,1059,2026,9513.65,1,MasterCard,City-24,Groceries,21
8162,1063,2028,1868.09,0,Visa,City-48,Travel,51
8163,1004,2080,5249.1,1,American Express,City-42,Groceries,24
8164,1009,2065,1853.34,1,MasterCard,City-42,Restaurant,56
8165,1061,2057,9612.85,0,Visa,City-29,Gas Station,58
8166,1015,2036,5641.12,0,Discover,City-15,Travel,37
8167,1045,2014,1296.82,1,Discover,City-7,Retail,37
8168,1062,2010,3844.48,0,MasterCard,City-19,Groceries,36
8169,1060,2032,3987.57,1,Visa,City-50,Travel,53
8170,1022,2021,9665.32,1,MasterCard,City-37,Retail,54
8171,1037,2042,9486.79,1,Visa,City-10,Retail,21
8172,1099,2093,5696.27,1,MasterCard,City-43,Groceries,67
8173,1045,2062,4087.73,1,American Express,City-28,Online Shopping,27
8174,1078,2093,1899.55,1,Visa,City-28,Travel,19
8175,1074,2076,3454.08,1,Visa,City-12,Online Shopping,51
8176,1017,2061,6106.63,1,Discover,City-10,Retail,36
8177,1066,2006,5904.19,0,Discover,City-43,Retail,26
8178,1014,2100,8897.98,1,Discover,City-17,Groceries,68
8179,1052,2085,6012.17,1,Discover,City-32,Groceries,47
8180,1092,2050,8213.0,0,MasterCard,City-29,Groceries,32
8181,1014,2089,5884.0,0,Visa,City-28,Restaurant,40
8182,1042,2091,7375.0,1,Visa,City-1,Gas Station,57
8183,1072,2063,7913.34,1,Visa,City-13,Groceries,55
8184,1084,2032,7342.82,1,American Express,City-36,Groceries,24
8185,1010,2036,2487.0,0,Visa,City-10,Restaurant,54
8186,1039,2078,3212.96,0,Discover,City-44,Retail,26
8187,1069,2076,5532.93,1,Visa,City-33,Online Shopping,23
8188,1060,2049,4779.82,1,Discover,City-4,Groceries,38
8189,1052,2008,9725.65,0,Visa,City-31,Online Shopping,48
8190,1076,2013,5564.22,1,American Express,City-5,Restaurant,60
8191,1053,2008,4645.27,0,Discover,City-4,Travel,50
8192,1031,2082,4959.37,0,American Express,City-4,Retail,45
8193,1080,2044,6113.04,1,American Express,City-10,Travel,70
8194,1032,2036,3727.97,1,American Express,City-17,Restaurant,34
8195,1071,2069,7812.08,1,American Express,City-21,Online Shopping,63
8196,1021,2048,133.45,1,Visa,City-34,Retail,35
8197,1062,2057,1222.97,0,Discover,City-50,Gas Station,63
8198,1050,2037,2555.52,1,Visa,City-46,Gas Station,51
8199,1009,2015,1734.94,1,American Express,City-34,Groceries,70
8200,1044,2061,5237.34,0,MasterCard,City-44,Groceries,66
8201,1027,2018,8670.67,0,Discover,City-49,Gas Station,28
8202,1089,2096,2522.17,0,Discover,City-28,Online Shopping,54
8203,1076,2010,6084.01,1,Discover,City-18,Retail,45
8204,1056,2042,2477.72,0,MasterCard,City-8,Restaurant,23
8205,1056,2100,3280.43,1,American Express,City-41,Retail,69
8206,1073,2094,6035.19,1,MasterCard,City-30,Online Shopping,28
8207,1044,2053,7462.9,1,Visa,City-42,Retail,18
8208,1070,2020,9760.72,0,American Express,City-38,Restaurant,68
8209,1089,2020,5998.91,0,American Express,City-16,Groceries,38
8210,1031,2076,1556.03,1,Discover,City-39,Restaurant,27
8211,1023,2039,1269.29,1,Discover,City-39,Restaurant,61
8212,1085,2074,108.34,0,Discover,City-25,Groceries,50
8213,1086,2026,54.15,0,American Express,City-40,Travel,46
8214,1010,2072,674.32,1,Discover,City-31,Restaurant,19
8215,1095,2012,2981.93,0,MasterCard,City-39,Gas Station,20
8216,1092,2057,6527.19,1,Discover,City-16,Retail,25
8217,1074,2032,6585.66,0,MasterCard,City-43,Travel,54
8218,1063,2042,4669.44,0,Discover,City-49,Travel,21
8219,1015,2074,3994.97,1,MasterCard,City-41,Travel,42
8220,1076,2070,8402.36,1,MasterCard,City-15,Gas Station,28
8221,1077,2098,7246.52,1,Discover,City-49,Gas Station,36
8222,1060,2085,9439.51,1,MasterCard,City-40,Groceries,45
8223,1042,2034,9566.27,0,MasterCard,City-50,Restaurant,66
8224,1072,2072,3056.55,1,American Express,City-13,Restaurant,41
8225,1013,2068,6524.11,1,MasterCard,City-16,Travel,27
8226,1057,2038,2276.02,1,Discover,City-33,Restaurant,22
8227,1023,2089,347.22,1,Visa,City-13,Online Shopping,58
8228,1040,2003,2849.6,1,MasterCard,City-47,Travel,60
8229,1052,2018,9358.48,1,Visa,City-13,Restaurant,68
8230,1009,2099,716.46,0,Visa,City-34,Travel,26
8231,1077,2099,3012.18,0,American Express,City-29,Online Shopping,27
8232,1014,2009,176.66,1,Discover,City-28,Travel,40
8233,1088,2090,5170.7,0,Discover,City-36,Restaurant,43
8234,1077,2092,5753.37,0,American Express,City-33,Travel,27
8235,1099,2095,3220.76,1,Visa,City-14,Groceries,34
8236,1049,2041,9012.32,1,American Express,City-36,Groceries,36
8237,1042,2047,8437.73,1,Visa,City-47,Groceries,32
8238,1064,2099,4706.07,1,MasterCard,City-26,Retail,47
8239,1083,2058,341.39,0,American Express,City-34,Restaurant,44
8240,1085,2096,6132.85,1,MasterCard,City-38,Retail,69
8241,1008,2028,4353.44,0,Visa,City-34,Groceries,27
8242,1012,2024,3278.98,1,Discover,City-10,Retail,57
8243,1028,2042,6716.9,0,Discover,City-23,Travel,27
8244,1018,2060,2978.26,0,MasterCard,City-33,Travel,64
8245,1075,2030,7425.41,1,MasterCard,City-8,Travel,20
8246,1097,2059,6674.62,0,Discover,City-29,Restaurant,45
8247,1082,2047,6975.97,1,Discover,City-14,Gas Station,44
8248,1001,2043,2975.55,0,Visa,City-36,Retail,40
8249,1097,2026,123.45,0,Discover,City-47,Gas Station,34
8250,1019,2087,6214.64,1,Visa,City-28,Retail,41
8251,1085,2091,7097.12,0,American Express,City-35,Restaurant,44
8252,1020,2034,1521.8,1,Visa,City-7,Travel,59
8253,1058,2033,5190.72,1,Visa,City-25,Gas Station,58
8254,1069,2078,2342.99,1,Discover,City-23,Restaurant,44
8255,1038,2096,8318.19,1,Visa,City-12,Groceries,68
8256,1050,2003,319.49,0,MasterCard,City-48,Restaurant,49
8257,1079,2018,9325.56,0,American Express,City-10,Retail,21
8258,1074,2016,9933.33,1,MasterCard,City-16,Online Shopping,30
8259,1058,2083,4286.79,0,MasterCard,City-22,Groceries,46
8260,1026,2053,9424.67,0,Discover,City-3,Gas Station,21
8261,1027,2055,1032.03,1,MasterCard,City-32,Groceries,46
8262,1088,2051,9433.34,1,Discover,City-41,Restaurant,21
8263,1041,2063,5591.41,0,American Express,City-39,Gas Station,22
8264,1039,2007,6208.21,0,MasterCard,City-46,Travel,70
8265,1073,2068,1259.77,0,Discover,City-41,Retail,21
8266,1087,2008,9377.55,1,MasterCard,City-40,Travel,54
8267,1039,2066,9402.25,0,Visa,City-16,Travel,41
8268,1056,2048,8274.56,1,Visa,City-31,Gas Station,63
8269,1092,2003,5456.54,0,MasterCard,City-35,Gas Station,41
8270,1045,2073,9728.08,0,Visa,City-32,Restaurant,48
8271,1012,2056,8166.38,0,American Express,City-15,Gas Station,67
8272,1075,2005,6493.86,1,MasterCard,City-47,Retail,40
8273,1002,2065,8574.49,1,American Express,City-41,Gas Station,32
8274,1079,2042,4028.96,0,Visa,City-24,Travel,50
8275,1066,2069,1325.77,0,MasterCard,City-9,Restaurant,51
8276,1052,2063,53.1,0,American Express,City-8,Groceries,64
8277,1017,2037,4743.84,0,Discover,City-38,Online Shopping,26
8278,1038,2074,3651.31,1,Visa,City-39,Groceries,39
8279,1008,2043,6283.2,0,Discover,City-34,Groceries,67
8280,1048,2082,37.75,0,MasterCard,City-2,Groceries,62
8281,1071,2009,6160.71,0,Discover,City-25,Retail,46
8282,1007,2095,4096.31,0,Visa,City-34,Groceries,53
8283,1001,2010,9365.11,1,Visa,City-17,Gas Station,34
8284,1091,2073,4311.83,1,Visa,City-39,Groceries,62
8285,1072,2012,3338.72,0,American Express,City-26,Travel,31
8286,1046,2072,4808.12,0,Discover,City-2,Gas Station,47
8287,1015,2100,7579.38,0,Discover,City-43,Online Shopping,23
8288,1037,2015,6519.86,0,MasterCard,City-13,Travel,24
8289,1004,2069,7328.07,0,Visa,City-14,Restaurant,48
8290,1031,2021,9636.21,1,Discover,City-19,Restaurant,59
8291,1056,2066,2910.89,0,MasterCard,City-12,Online Shopping,67
8292,1090,2012,8467.79,1,American Express,City-39,Gas Station,22
8293,1076,2074,3103.1,0,Discover,City-50,Restaurant,61
8294,1051,2060,7956.07,0,Discover,City-40,Travel,62
8295,1081,2079,3080.46,0,MasterCard,City-47,Retail,53
8296,1041,2084,2583.7,0,American Express,City-23,Groceries,40
8297,1092,2025,7111.1,1,American Express,City-4,Groceries,62
8298,1049,2097,3186.7,0,Visa,City-35,Retail,59
8299,1052,2010,9644.01,0,American Express,City-26,Travel,43
8300,1049,2099,6569.92,0,American Express,City-30,Gas Station,57
8301,1056,2088,4826.8,1,American Express,City-10,Retail,24
8302,1070,2056,6190.54,1,Discover,City-47,Restaurant,62
8303,1028,2036,8505.7,1,American Express,City-10,Groceries,22
8304,1085,2060,978.36,0,Discover,City-27,Gas Station,63
8305,1023,2058,527.78,1,MasterCard,City-43,Travel,64
8306,1061,2095,4907.02,1,Visa,City-41,Restaurant,48
8307,1018,2020,1972.53,1,Visa,City-28,Online Shopping,70
8308,1025,2084,1703.89,1,Discover,City-12,Travel,52
8309,1072,2043,4968.33,0,American Express,City-35,Travel,23
8310,1050,2010,9707.11,1,MasterCard,City-6,Gas Station,50
8311,1047,2024,630.48,0,Discover,City-4,Travel,53
8312,1054,2083,4196.25,0,Discover,City-29,Groceries,49
8313,1020,2074,7578.12,0,MasterCard,City-26,Online Shopping,69
8314,1037,2044,7620.33,1,Discover,City-29,Gas Station,39
8315,1086,2059,1801.59,0,Visa,City-30,Restaurant,68
8316,1017,2068,459.44,0,Visa,City-48,Retail,50
8317,1018,2100,6953.15,1,American Express,City-29,Groceries,66
8318,1002,2089,8334.93,0,MasterCard,City-50,Groceries,23
8319,1010,2095,7444.67,1,MasterCard,City-35,Travel,41
8320,1083,2056,5842.45,1,Visa,City-27,Restaurant,53
8321,1003,2003,7225.11,1,Visa,City-29,Online Shopping,55
8322,1019,2052,5911.96,1,American Express,City-43,Restaurant,68
8323,1093,2074,5161.21,1,American Express,City-46,Retail,25
8324,1063,2038,1941.83,0,Discover,City-15,Gas Station,51
8325,1085,2001,4601.62,1,Visa,City-45,Groceries,58
8326,1056,2080,1906.87,1,Discover,City-39,Travel,45
8327,1018,2050,7320.31,1,American Express,City-31,Restaurant,26
8328,1011,2003,8105.55,0,Discover,City-5,Gas Station,33
8329,1018,2002,8519.32,1,Visa,City-35,Retail,56
8330,1083,2029,3111.98,1,Visa,City-5,Restaurant,31
8331,1054,2042,8467.82,0,American Express,City-39,Online Shopping,47
8332,1059,2055,2873.25,0,Visa,City-3,Retail,51
8333,1090,2020,6093.25,1,Visa,City-23,Travel,35
8334,1078,2034,7799.51,1,MasterCard,City-42,Groceries,21
8335,1055,2029,4938.89,1,American Express,City-37,Retail,50
8336,1080,2075,266.47,0,American Express,City-29,Retail,59
8337,1024,2087,7500.43,1,Discover,City-17,Travel,47
8338,1059,2099,5350.11,1,MasterCard,City-28,Restaurant,22
8339,1066,2042,8661.35,0,MasterCard,City-33,Retail,54
8340,1055,2069,7746.92,1,Discover,City-37,Travel,41
8341,1071,2059,3158.98,1,Visa,City-37,Online Shopping,48
8342,1058,2084,666.23,1,Discover,City-15,Gas Station,23
8343,1050,2086,9687.12,1,MasterCard,City-14,Gas Station,40
8344,1046,2026,61.33,0,American Express,City-3,Groceries,43
8345,1029,2099,8371.04,1,Discover,City-24,Restaurant,29
8346,1024,2074,4141.25,1,Visa,City-14,Retail,66
8347,1055,2046,771.4,1,Discover,City-45,Retail,24
8348,1078,2092,7572.99,0,MasterCard,City-32,Online Shopping,18
8349,1001,2074,722.21,1,Discover,City-18,Online Shopping,21
8350,1074,2020,4717.46,1,MasterCard,City-3,Retail,19
8351,1064,2025,350.82,1,Visa,City-43,Travel,34
8352,1094,2099,9189.99,0,American Express,City-28,Travel,49
8353,1031,2019,5578.06,1,MasterCard,City-11,Online Shopping,63
8354,1092,2027,7814.68,0,Visa,City-17,Travel,68
8355,1065,2040,3579.23,0,Visa,City-9,Retail,22
8356,1035,2024,4838.38,1,MasterCard,City-25,Retail,68
8357,1053,2013,2396.53,1,Discover,City-8,Travel,54
8358,1070,2004,6577.53,1,MasterCard,City-4,Retail,66
8359,1074,2069,8640.14,1,MasterCard,City-46,Gas Station,36
8360,1047,2078,5934.96,1,MasterCard,City-16,Travel,20
8361,1005,2006,793.79,0,Visa,City-16,Travel,45
8362,1005,2100,3523.24,0,American Express,City-10,Groceries,59
8363,1073,2017,1933.93,1,American Express,City-18,Retail,39
8364,1062,2070,2565.37,0,Visa,City-36,Online Shopping,45
8365,1091,2045,6054.14,0,MasterCard,City-45,Groceries,51
8366,1048,2009,743.01,1,Visa,City-31,Restaurant,39
8367,1015,2042,7949.91,0,MasterCard,City-32,Gas Station,69
8368,1075,2041,5093.75,1,American Express,City-13,Travel,55
8369,1062,2030,3449.69,1,Visa,City-25,Gas Station,20
8370,1089,2085,5450.64,1,Visa,City-23,Online Shopping,69
8371,1011,2027,799.75,1,Discover,City-7,Groceries,21
8372,1019,2026,7368.69,1,American Express,City-34,Groceries,30
8373,1094,2039,963.41,0,Discover,City-35,Retail,46
8374,1094,2021,8953.02,0,Discover,City-18,Restaurant,18
8375,1068,2055,4524.4,0,American Express,City-50,Restaurant,52
8376,1097,2035,2719.77,0,MasterCard,City-39,Groceries,44
8377,1100,2030,8009.66,0,Discover,City-8,Travel,22
8378,1036,2028,3930.08,0,MasterCard,City-40,Groceries,37
8379,1060,2099,3663.8,0,Discover,City-35,Gas Station,45
8380,1067,2046,6026.75,1,Visa,City-27,Online Shopping,31
8381,1011,2004,1178.56,1,MasterCard,City-49,Restaurant,55
8382,1067,2018,3989.73,1,MasterCard,City-26,Groceries,23
8383,1079,2057,6469.66,0,Discover,City-6,Retail,21
8384,1012,2016,8214.37,0,MasterCard,City-14,Online Shopping,27
8385,1032,2049,36.9,0,MasterCard,City-10,Restaurant,68
8386,1061,2004,2857.71,0,Discover,City-38,Groceries,47
8387,1081,2057,5882.44,1,Visa,City-20,Gas Station,58
8388,1095,2096,8923.68,0,Visa,City-2,Online Shopping,36
8389,1085,2095,8013.58,0,American Express,City-26,Retail,29
8390,1086,2027,7171.08,1,American Express,City-16,Groceries,31
8391,1010,2049,3196.14,1,MasterCard,City-24,Travel,48
8392,1088,2007,3124.46,0,MasterCard,City-31,Groceries,68
8393,1082,2058,5400.37,1,American Express,City-12,Restaurant,50
8394,1070,2057,9847.27,0,MasterCard,City-17,Retail,30
8395,1075,2052,9944.67,0,Visa,City-30,Travel,46
8396,1040,2026,2493.96,1,MasterCard,City-26,Travel,59
8397,1079,2027,9231.96,1,Visa,City-14,Retail,45
8398,1007,2099,7121.31,1,MasterCard,City-39,Retail,26
8399,1044,2049,1504.62,1,Discover,City-36,Groceries,33
8400,1069,2076,823.53,1,Discover,City-23,Restaurant,25
8401,1100,2016,5400.88,0,Visa,City-31,Gas Station,64
8402,1002,2012,6812.92,0,Discover,City-49,Groceries,35
8403,1061,2023,5889.78,1,Visa,City-10,Online Shopping,48
8404,1059,2065,3942.63,1,MasterCard,City-26,Travel,18
8405,1066,2075,1611.58,1,MasterCard,City-43,Restaurant,23
8406,1061,2093,9398.32,1,American Express,City-45,Gas Station,27
8407,1074,2067,7316.54,1,Visa,City-34,Retail,43
8408,1094,2016,2393.09,1,Discover,City-21,Gas Station,61
8409,1043,2021,3723.75,1,Discover,City-3,Groceries,19
8410,1054,2097,8209.47,1,Discover,City-1,Restaurant,65
8411,1046,2027,5551.28,1,Visa,City-30,Retail,41
8412,1038,2016,6848.08,1,MasterCard,City-9,Travel,44
8413,1038,2063,2794.22,0,Discover,City-36,Retail,63
8414,1022,2095,9721.3,0,American Express,City-44,Groceries,62
8415,1005,2078,7439.99,1,Visa,City-46,Groceries,28
8416,1089,2046,6604.11,1,Discover,City-20,Gas Station,57
8417,1077,2096,5346.44,0,MasterCard,City-15,Online Shopping,26
8418,1096,2041,134.35,0,Discover,City-33,Travel,43
8419,1039,2054,3923.5,1,American Express,City-42,Restaurant,42
8420,1094,2025,1582.9,1,Visa,City-46,Retail,55
8421,1073,2027,6981.17,1,Visa,City-45,Travel,28
8422,1034,2012,914.52,1,American Express,City-23,Gas Station,32
8423,1008,2065,9013.94,1,Visa,City-34,Gas Station,42
8424,1081,2047,2832.02,1,MasterCard,City-50,Online Shopping,26
8425,1061,2062,4378.92,0,Visa,City-1,Restaurant,21
8426,1075,2033,6007.13,1,Discover,City-2,Travel,24
8427,1022,2066,8670.85,0,Discover,City-38,Online Shopping,32
8428,1074,2015,7226.53,0,Visa,City-40,Travel,36
8429,1007,2059,3432.03,1,MasterCard,City-38,Gas Station,27
8430,1085,2003,4181.06,0,MasterCard,City-33,Travel,24
8431,1038,2001,2008.87,1,Discover,City-28,Restaurant,34
8432,1095,2049,9326.08,1,MasterCard,City-28,Groceries,63
8433,1080,2054,6052.97,0,American Express,City-44,Groceries,50
8434,1004,2052,4689.54,1,MasterCard,City-45,Restaurant,70
8435,1037,2013,2643.83,1,Visa,City-37,Retail,49
8436,1063,2046,216.44,1,MasterCard,City-11,Travel,45
8437,1011,2047,9079.75,0,MasterCard,City-45,Gas Station,32
8438,1017,2040,9001.03,1,Discover,City-18,Travel,19
8439,1065,2009,7623.25,1,Visa,City-42,Retail,27
8440,1010,2056,8405.91,0,American Express,City-21,Travel,63
8441,1036,2084,4878.95,0,Discover,City-45,Groceries,55
8442,1033,2039,5060.84,0,American Express,City-2,Online Shopping,50
8443,1017,2030,9649.9,1,MasterCard,City-21,Restaurant,43
8444,1079,2090,5588.31,0,American Express,City-5,Groceries,26
8445,1036,2011,9924.08,0,MasterCard,City-18,Retail,50
8446,1036,2084,435.18,1,Discover,City-40,Travel,25
8447,1033,2083,1690.19,1,MasterCard,City-2,Restaurant,23
8448,1002,2050,9790.69,1,MasterCard,City-20,Gas Station,53
8449,1095,2061,7159.23,1,MasterCard,City-33,Groceries,19
8450,1015,2003,5998.86,0,Visa,City-49,Gas Station,30
8451,1078,2036,6155.19,1,Discover,City-30,Travel,25
8452,1023,2094,5413.11,0,MasterCard,City-48,Gas Station,55
8453,1076,2083,7231.63,0,American Express,City-15,Restaurant,43
8454,1095,2042,6930.63,0,Discover,City-23,Retail,62
8455,1020,2006,8858.4,1,Visa,City-47,Online Shopping,51
8456,1085,2019,2828.65,0,Visa,City-39,Travel,52
8457,1058,2032,2231.35,0,American Express,City-32,Groceries,39
8458,1048,2023,927.84,1,Discover,City-24,Travel,30
8459,1023,2073,6810.69,0,MasterCard,City-18,Restaurant,41
8460,1034,2002,9105.58,1,MasterCard,City-15,Restaurant,55
8461,1090,2017,8109.46,1,Visa,City-19,Online Shopping,22
8462,1031,2067,3791.94,1,Discover,City-21,Online Shopping,30
8463,1063,2020,971.52,0,Discover,City-16,Travel,65
8464,1024,2018,5375.77,0,Visa,City-25,Gas Station,40
8465,1068,2089,5539.91,0,Visa,City-19,Groceries,50
8466,1005,2061,5613.16,1,American Express,City-40,Online Shopping,29
8467,1044,2098,3435.67,1,Discover,City-37,Travel,61
8468,1011,2005,8005.42,0,Discover,City-26,Gas Station,45
8469,1019,2008,2417.28,0,Visa,City-7,Online Shopping,33
8470,1077,2077,6584.81,1,Visa,City-46,Gas Station,49
8471,1020,2027,1123.27,0,American Express,City-4,Travel,64
8472,1064,2095,6565.42,0,Visa,City-32,Groceries,36
8473,1097,2085,333.16,0,MasterCard,City-32,Gas Station,46
8474,1053,2038,9942.01,1,Visa,City-47,Travel,51
8475,1099,2048,7989.22,1,American Express,City-37,Groceries,51
8476,1050,2080,6725.64,1,American Express,City-39,Retail,62
8477,1031,2054,1597.73,0,Discover,City-41,Restaurant,51
8478,1085,2021,190.71,0,Visa,City-29,Restaurant,27
8479,1057,2054,2266.64,1,MasterCard,City-30,Retail,37
8480,1093,2023,9050.79,0,Visa,City-10,Restaurant,39
8481,1082,2023,6784.42,1,MasterCard,City-10,Travel,61
8482,1022,2067,4765.73,0,Discover,City-11,Travel,57
8483,1027,2020,9520.21,0,MasterCard,City-10,Online Shopping,25
8484,1074,2095,3639.95,0,American Express,City-45,Retail,56
8485,1094,2086,2792.37,0,Discover,City-28,Restaurant,51
8486,1045,2024,4807.67,0,American Express,City-20,Restaurant,49
8487,1007,2047,6985.26,1,American Express,City-25,Travel,52
8488,1083,2015,7901.69,0,Discover,City-47,Groceries,25
8489,1034,2021,8636.8,0,MasterCard,City-44,Travel,64
8490,1097,2004,6792.17,1,MasterCard,City-6,Travel,31
8491,1015,2064,6792.33,0,Discover,City-49,Groceries,31
8492,1007,2027,1384.49,0,Discover,City-21,Retail,54
8493,1022,2040,6409.32,1,Visa,City-16,Restaurant,25
8494,1060,2052,1974.9,0,Discover,City-16,Groceries,68
8495,1052,2081,4443.49,0,MasterCard,City-3,Restaurant,49
8496,1061,2048,644.6,0,MasterCard,City-1,Gas Station,27
8497,1039,2034,3910.11,1,Discover,City-10,Restaurant,30
8498,1061,2080,743.55,1,Discover,City-32,Gas Station,66
8499,1096,2042,6179.69,1,Discover,City-1,Retail,26
8500,1097,2004,3396.2,1,Visa,City-9,Restaurant,53
8501,1069,2004,2446.37,1,Discover,City-30,Gas Station,51
8502,1030,2043,2730.27,1,MasterCard,City-50,Gas Station,28
8503,1049,2004,8765.23,0,American Express,City-24,Gas Station,59
8504,1088,2061,4864.32,1,Visa,City-48,Groceries,66
8505,1091,2005,3880.98,0,MasterCard,City-4,Travel,32
8506,1050,2095,4087.66,1,Discover,City-31,Online Shopping,57
8507,1061,2019,8729.07,0,Visa,City-27,Gas Station,29
8508,1034,2053,1806.22,0,Discover,City-40,Online Shopping,63
8509,1019,2006,3273.9,1,American Express,City-31,Restaurant,62
8510,1068,2070,7591.85,1,Discover,City-49,Restaurant,47
8511,1056,2049,3765.51,0,American Express,City-45,Groceries,38
8512,1002,2098,37.73,0,Visa,City-28,Groceries,37
8513,1037,2077,2328.57,1,Discover,City-45,Travel,23
8514,1058,2093,145.96,0,American Express,City-37,Online Shopping,67
8515,1049,2068,7492.91,1,MasterCard,City-16,Groceries,31
8516,1087,2022,745.99,0,Discover,City-35,Retail,51
8517,1041,2021,5350.86,0,Discover,City-45,Restaurant,48
8518,1068,2013,174.27,1,MasterCard,City-3,Travel,21
8519,1088,2002,3745.96,0,MasterCard,City-21,Retail,41
8520,1006,2045,8131.42,1,Discover,City-7,Groceries,38
8521,1013,2029,9073.09,1,American Express,City-17,Gas Station,36
8522,1069,2012,69.32,1,Discover,City-23,Retail,69
8523,1082,2054,9069.43,0,Visa,City-16,Groceries,36
8524,1046,2009,5174.2,0,American Express,City-36,Retail,19
8525,1056,2015,493.7,0,American Express,City-25,Retail,69
8526,1079,2061,9281.98,1,MasterCard,City-42,Gas Station,39
8527,1084,2060,527.82,0,American Express,City-39,Retail,62
8528,1035,2054,2372.68,0,Discover,City-44,Travel,37
8529,1043,2069,3968.3,0,Discover,City-1,Retail,49
8530,1035,2057,2394.67,0,Discover,City-8,Groceries,38
8531,1035,2018,8294.06,0,Discover,City-28,Gas Station,40
8532,1013,2078,3715.94,1,American Express,City-34,Retail,30
8533,1033,2082,1301.36,1,MasterCard,City-5,Retail,29
8534,1084,2001,5313.71,1,American Express,City-10,Retail,36
